AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.10625498797054644,0.02676149655167979,0.48471789558728534,0.0016171085201979925,1.2194306648630707e-05,0.11748997360916326,huila,SPEAKER_06,27153.93,27154.84,0.91
0.17072241170666155,0.007689940544645278,0.46238903357432437,0.00019854007227994048,0.0001072412068459436,0.0726047239254396,huila,SPEAKER_06,27156.09,27157.37,1.28
0.20430769510567187,0.007845131075009703,0.4135606214404106,0.0001273336071790254,9.837006563202521e-05,0.2509303580969572,huila,SPEAKER_06,27158.5,27159.18,0.68
0.16909028234129603,0.013663318420929665,0.46683419292623346,0.0003140068602698937,4.081901553315054e-05,0.1350960933434015,huila,SPEAKER_06,27159.97,27162.18,2.21
0.2403340756893158,0.006488980572404606,0.4187380577836718,0.00037509456399545475,6.67567170609118e-05,0.08453682966397277,huila,SPEAKER_06,27162.87,27164.06,1.18
0.12815677693911962,0.01300341876256945,0.43537983511175427,0.0005866348989879303,1.9557573726863048e-05,0.11443321832796625,huila,SPEAKER_06,27164.97,27166.81,1.84
0.1789544259734226,0.006739144587437763,0.447000756408229,0.0003662475165500919,8.666203089719051e-06,0.12474001728167589,huila,SPEAKER_06,27168.38,27169.49,1.11
0.2118643302293051,0.006780961522876862,0.3961893490382603,0.00037840425370848694,3.611321251479047e-05,0.15174382262020594,huila,SPEAKER_06,27170.82,27175.01,4.19
0.10210895128548145,0.009413599967956543,0.44129732996225357,0.002087782276157668,3.2632648917285677e-06,0.21114335500169545,huila,SPEAKER_06,27176.54,27177.2,0.66
0.2677652073963996,0.010396202645009203,0.4120623921194384,0.001113369309149998,5.8507580785860025e-05,0.2010970113934168,huila,SPEAKER_06,27177.67,27178.7,1.03
0.12038701144047081,0.02870937075931579,0.427430123090744,0.0005391001353700631,3.205683050522268e-05,0.23644858760235365,huila,SPEAKER_06,27179.8,27180.86,1.06
0.1863481649555839,0.01750479587085115,0.41000424096217525,0.0010221177782603684,7.361720532919399e-05,0.2303533403453632,huila,SPEAKER_06,27181.13,27181.99,0.86
