AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,dabeiba,SPEAKER_03,2190.18,2191.02,0.84
,,,,,,dabeiba,SPEAKER_03,2191.33,2192.26,0.93
,,,,,,dabeiba,SPEAKER_03,2192.81,2193.64,0.83
,,,,,,dabeiba,SPEAKER_03,2194.18,2197.89,3.71
,,,,,,dabeiba,SPEAKER_03,2198.03,2199.29,1.27
,,,,,,dabeiba,SPEAKER_03,2199.41,2203.87,4.46
,,,,,,dabeiba,SPEAKER_03,2204.68,2207.63,2.95
,,,,,,dabeiba,SPEAKER_03,2208.37,2210.33,1.96
,,,,,,dabeiba,SPEAKER_03,2210.62,2212.89,2.28
,,,,,,dabeiba,SPEAKER_03,2213.38,2215.22,1.84
,,,,,,dabeiba,SPEAKER_03,2216.07,2217.86,1.79
,,,,,,dabeiba,SPEAKER_03,2218.38,2219.71,1.33
,,,,,,dabeiba,SPEAKER_03,2220.07,2220.81,0.74
,,,,,,dabeiba,SPEAKER_03,2220.98,2224.57,3.59
,,,,,,dabeiba,SPEAKER_03,2225.8,2228.1,2.29
,,,,,,dabeiba,SPEAKER_03,2228.89,2230.14,1.25
,,,,,,dabeiba,SPEAKER_03,2230.34,2232.28,1.94
,,,,,,dabeiba,SPEAKER_03,2233.14,2233.8,0.66
,,,,,,dabeiba,SPEAKER_03,2234.44,2239.95,5.5
,,,,,,dabeiba,SPEAKER_03,2240.55,2242.46,1.91
,,,,,,dabeiba,SPEAKER_03,2242.86,2243.49,0.62
,,,,,,dabeiba,SPEAKER_03,2244.03,2244.72,0.69
,,,,,,dabeiba,SPEAKER_03,2246.97,2247.72,0.76
,,,,,,dabeiba,SPEAKER_03,2248.55,2249.65,1.1
,,,,,,dabeiba,SPEAKER_03,2249.85,2251.17,1.32
,,,,,,dabeiba,SPEAKER_03,2252.67,2254.58,1.91
,,,,,,dabeiba,SPEAKER_03,2255.03,2257.31,2.28
,,,,,,dabeiba,SPEAKER_03,2257.93,2259.37,1.43
,,,,,,dabeiba,SPEAKER_03,2260.28,2261.8,1.52
,,,,,,dabeiba,SPEAKER_03,2262.27,2263.11,0.84
,,,,,,dabeiba,SPEAKER_03,2263.5,2266.12,2.62
,,,,,,dabeiba,SPEAKER_03,2267.22,2272.35,5.13
,,,,,,dabeiba,SPEAKER_03,2272.94,2276.33,3.39
,,,,,,dabeiba,SPEAKER_03,2276.7,2278.69,1.99
,,,,,,dabeiba,SPEAKER_03,2279.7,2282.47,2.77
,,,,,,dabeiba,SPEAKER_03,2282.91,2285.54,2.63
,,,,,,dabeiba,SPEAKER_03,2286.76,2290.84,4.08
,,,,,,dabeiba,SPEAKER_03,2291.48,2296.22,4.74
,,,,,,dabeiba,SPEAKER_03,2297.64,2299.26,1.62
,,,,,,dabeiba,SPEAKER_03,2299.73,2301.27,1.54
,,,,,,dabeiba,SPEAKER_03,2301.49,2304.26,2.77
,,,,,,dabeiba,SPEAKER_03,2304.85,2308.12,3.27
,,,,,,dabeiba,SPEAKER_03,2309.35,2314.23,4.88
,,,,,,dabeiba,SPEAKER_03,2315.02,2319.04,4.02
,,,,,,dabeiba,SPEAKER_03,2319.39,2321.16,1.77
,,,,,,dabeiba,SPEAKER_03,2321.42,2322.82,1.4
,,,,,,dabeiba,SPEAKER_03,2324.78,2326.89,2.11
,,,,,,dabeiba,SPEAKER_03,2327.39,2328.66,1.27
,,,,,,dabeiba,SPEAKER_03,2328.93,2331.48,2.55
,,,,,,dabeiba,SPEAKER_03,2332.49,2333.85,1.37
,,,,,,dabeiba,SPEAKER_03,2334.53,2338.58,4.05
,,,,,,dabeiba,SPEAKER_03,2339.42,2342.93,3.51
,,,,,,dabeiba,SPEAKER_03,2344.06,2348.92,4.86
,,,,,,dabeiba,SPEAKER_03,2350.41,2355.86,5.45
,,,,,,dabeiba,SPEAKER_03,2356.82,2359.84,3.02
,,,,,,dabeiba,SPEAKER_03,2361.04,2362.2,1.16
,,,,,,dabeiba,SPEAKER_03,2364.5,2365.53,1.03
,,,,,,dabeiba,SPEAKER_03,2366.34,2370.64,4.3
,,,,,,dabeiba,SPEAKER_03,2371.03,2375.42,4.39
,,,,,,dabeiba,SPEAKER_03,2376.82,2387.96,11.14
,,,,,,dabeiba,SPEAKER_03,2389.32,2392.8,3.48
