doc_id,section_id,section,y7_surprisal
b05f381ca34ae4be,2,,-1.4212523400783539
b0684112e798e12a,1,,-0.01756250361601512
b0684112e798e12a,2,,-1.2701151371002197
b0df2b8eaff4ca6d,1,,-0.1513462113216519
b0df2b8eaff4ca6d,2,,-1.7839619517326355
b12cf5c14bcafce0,1,,-0.3399306833744049
b12cf5c14bcafce0,3,,-0.060069558521111815
b12cf5c14bcafce0,4,,-1.5461934804916382
b1be861bfbf57198,2,,-0.8015952929854393
b20fe3243343cef0,1,,-1.0488970577716827
b25be1e4f4bc77b8,1,,-0.10771991161163896
b25be1e4f4bc77b8,2,,-1.7806432992219925
b290640286fba249,1,,-0.10191284120082855
b4885a59c00544b7,1,,-0.06969089019629687
b4885a59c00544b7,2,,-1.3161798417568207
b4fe2e08aca38da4,2,,-0.2694196722237393
b4fe2e08aca38da4,3,,-1.2108285129070282
b6db713596d5b69d,1,,0.08771467208862305
b6db713596d5b69d,2,,-0.17453864216804504
b6db713596d5b69d,3,,-0.30112756974995136
b6db713596d5b69d,4,,-2.055886596441269
b8a72e19d5adaa62,1,,-0.06805718264409477
b8a72e19d5adaa62,2,,-0.4541627894022635
b8a72e19d5adaa62,3,,-0.2751418501138687
b9f9fd4aa5c36210,2,,-0.169851640842601
b9f9fd4aa5c36210,3,,-0.3412277027964592
ba28871aa5e3de1f,3,,-0.6869622804224491
ba28871aa5e3de1f,5,,-0.27785529941320414
ba28871aa5e3de1f,9,,-0.10446470851699512
ba28871aa5e3de1f,10,,0.041658230378137276
ba28871aa5e3de1f,12,,-0.06275894772261381
ba28871aa5e3de1f,13,,-0.41360024005795515
bad2a966a35b0bac,3,,-0.14955857270755443
bad2a966a35b0bac,8,,-0.3558038240298629
bb30a038bca73223,1,,-0.3163599669933319
bb30a038bca73223,2,,-0.19497234001755714
bb30a038bca73223,3,,-1.0489085763692856
bc32651c079994f3,1,,-0.04712771251797673
bc32651c079994f3,2,,-0.9839055836200714
bcd333ff5277c3fd,2,,-0.2386059364990184
bcd333ff5277c3fd,3,,-1.0516166687011719
bce62fa6635eb9c1,1,,-0.6904424093663692
bce62fa6635eb9c1,2,,-0.04154834213356176
bce62fa6635eb9c1,3,,-0.0710336903317107
bce62fa6635eb9c1,4,,-0.013514564372599125
bce62fa6635eb9c1,5,,0.0004494301974773407
bce62fa6635eb9c1,6,,-0.054696547655532
bce62fa6635eb9c1,7,,-1.2341614067554474
bd84e0e05af15669,4,,0.06016626954078674
bd84e0e05af15669,5,,-0.27223828062415123
bd84e0e05af15669,6,,0.059174032881855965
bd84e0e05af15669,7,,-0.4263232424855232
bd84e0e05af15669,8,,-0.4408630430698394
bd84e0e05af15669,9,,0.043923895340412855
bd84e0e05af15669,10,,0.0844840295612812
bd84e0e05af15669,11,,-0.8880740534514189
bd84e0e05af15669,12,,-0.6290364265441895
bd84e0e05af15669,13,,-0.7293790723714564
bd84e0e05af15669,20,,-0.12485130441685519
bd84e0e05af15669,21,,-0.02623569965362549
bd84e0e05af15669,22,,-0.09108296409249306
bd84e0e05af15669,23,,-0.6063040196895599
bd84e0e05af15669,24,,-0.33972062496468425
bd84e0e05af15669,33,,-0.034709805622696877
bd84e0e05af15669,34,,-0.05500911734998226
bd84e0e05af15669,35,,-0.006563629023730755
bd84e0e05af15669,37,,-0.4957864755655036
bd84e0e05af15669,43,,-0.28327311016619205
bd84e0e05af15669,44,,-0.28610469959676266
bd84e0e05af15669,45,,-0.3148750737309456
bd84e0e05af15669,46,,-0.45983292162418365
bd84e0e05af15669,47,,-0.4006572663784027
bd84e0e05af15669,48,,-0.26133932266384363
bd84e0e05af15669,49,,0.01663109054788947
bd84e0e05af15669,50,,-0.7699917238205671
bd84e0e05af15669,51,,0.0446535125374794
