corpus_type,doc_id,bloque_id,chars,y11_quotes,y12_judgment,y13_evidential,y11_n_dq,y12_n_alta,y12_n_baja,y13_n_inst,y13_n_vic,y11_oral_score,y11_n_voz_vic,y11_n_voz_mil,y11_oral_v2,y11_prop_mafapo,y11_n_mafapo,y11_n_militar
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b018,2000,0.0,0.0,0.5,0,4,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b019,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b000,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b002,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b003,2000,0.0,0.5714,0.5,0,3,4,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b005,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b006,2000,0.0,0.0,0.5,0,5,0,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b007,2000,0.0,0.0,1.0,0,5,0,1,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b008,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,2b419c8e925543ff,2b419c8e925543ff_b009,1698,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b000,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b001,2000,0.0,0.5,0.5,0,2,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b003,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b004,2000,0.0,0.0,1.0,0,1,0,1,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b006,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b007,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b008,2000,0.0,0.5,0.5,0,3,1,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b009,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b010,2000,0.0,0.5,0.5,0,2,2,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b011,2000,0.0,0.8,0.5,0,1,4,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b012,2000,0.0,0.625,0.5,0,3,3,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b013,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b014,2000,0.0,0.5,1.0,0,3,1,1,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b015,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b016,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b018,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2cab90c8736fb4fe,2cab90c8736fb4fe_b019,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2d6a4e9ebe0fdc7f,2d6a4e9ebe0fdc7f_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2d6a4e9ebe0fdc7f,2d6a4e9ebe0fdc7f_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2d6a4e9ebe0fdc7f,2d6a4e9ebe0fdc7f_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2d6a4e9ebe0fdc7f,2d6a4e9ebe0fdc7f_b003,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2d6a4e9ebe0fdc7f,2d6a4e9ebe0fdc7f_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2d6a4e9ebe0fdc7f,2d6a4e9ebe0fdc7f_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b000,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b002,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b003,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b004,2000,0.0,0.25,0.5,0,3,1,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b005,2000,0.0,0.5714,0.5,0,3,2,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b006,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b007,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b008,2000,0.0,0.75,0.5,0,1,3,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b010,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b011,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b012,2000,0.0,0.0,0.5,0,7,0,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b013,2000,0.0,0.6667,0.5,0,1,2,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b014,2000,0.0,0.4,0.5,0,3,2,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b015,2000,0.0,0.6667,0.5,0,1,2,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b016,2000,0.0,0.8333,0.5,0,1,1,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b017,2000,0.0,1.0,0.5,0,0,2,0,0,,,,,,,
A,2e0feeefc4bc50d2,2e0feeefc4bc50d2_b018,1730,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b000,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b001,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b002,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b003,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b004,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b005,2000,0.0,0.75,1.0,0,2,2,1,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b006,2000,0.0,0.25,0.5,0,3,1,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b007,2000,0.0,0.8,0.0,0,1,2,0,1,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b008,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b009,2000,0.0,0.2,0.5,0,4,1,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b010,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b011,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b012,2000,0.0,0.5,0.5,0,2,2,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b013,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b014,2000,0.0,0.25,0.5,0,3,1,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b016,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b017,2000,1.0,0.6667,0.5,1,1,2,0,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b018,2000,0.0,0.0,1.0,0,4,0,1,0,,,,,,,
A,30899dac6eaab5df,30899dac6eaab5df_b019,2000,0.0,0.3333,1.0,0,2,1,1,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b001,2000,0.0,1.0,0.5,0,0,2,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b002,2000,0.0,1.0,0.5,0,0,2,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b003,2000,0.0,1.0,0.5,0,0,2,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b004,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b005,2000,0.0,0.25,1.0,0,3,1,1,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b006,2000,0.0,0.5,1.0,0,2,2,1,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b007,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b008,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b009,2000,0.0,0.75,0.5,0,1,3,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b010,2000,0.0,1.0,0.5,0,0,2,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b011,2000,0.0,0.4,0.5,0,3,2,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b012,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,3109c1a737befc06,3109c1a737befc06_b014,778,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b000,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b001,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b002,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b003,2000,1.0,1.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b004,2000,1.0,0.6667,0.5,1,1,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b005,2000,1.0,1.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b006,2000,1.0,1.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b007,2000,1.0,1.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b008,2000,1.0,0.6667,0.5,1,1,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b009,2000,1.0,1.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b010,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b011,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b012,2000,1.0,0.3333,0.5,1,2,1,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b013,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_005_2018_Apertura_Caso003,Auto_005_2018_Apertura_Caso003_b014,1363,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b000,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b001,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b002,2000,1.0,0.0,0.5,3,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b003,2000,1.0,0.0,0.5,6,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b004,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b005,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b006,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b007,2000,1.0,1.0,0.5,6,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b008,2000,1.0,0.0,0.5,4,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b010,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b011,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b012,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b013,2000,1.0,0.5,0.5,1,1,1,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b014,2000,1.0,0.0,1.0,2,0,0,1,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b016,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b018,2000,1.0,0.0,1.0,1,1,0,1,0,,,,,,,
B,Auto_033_2021_Priorizacion_Subcasos,Auto_033_2021_Priorizacion_Subcasos_b019,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b000,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b001,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b002,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b003,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b004,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b010,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b011,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b012,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b014,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b016,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b018,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_055_2022_Subcaso_Casanare,Auto_055_2022_Subcaso_Casanare_b019,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b000,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b001,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b003,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b004,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b005,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b006,2000,1.0,0.0,0.5,1,3,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b007,2000,1.0,0.0,0.5,1,2,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b008,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b009,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b010,2000,1.0,0.5,0.5,4,1,1,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b011,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b012,2000,1.0,0.0,0.5,1,3,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b013,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b014,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b015,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b016,2000,1.0,1.0,0.5,1,0,1,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b017,2000,0.0,0.0,0.5,0,4,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b018,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_125_2021_Norte_Santander,Auto_125_2021_Norte_Santander_b019,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b000,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b001,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b003,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b004,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b005,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b006,2000,1.0,0.0,0.5,1,3,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b007,2000,1.0,0.0,0.5,1,2,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b008,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b009,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b010,2000,1.0,0.5,0.5,4,1,1,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b011,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b012,2000,1.0,0.0,0.5,1,3,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b013,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b014,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b015,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b016,2000,1.0,1.0,0.5,1,0,1,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b017,2000,0.0,0.0,0.5,0,4,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b018,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_128_2021_Costa_Caribe,Auto_128_2021_Costa_Caribe_b019,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b000,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b001,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b002,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
